Assignment_3 
 Author: Cheng Chen Yang (ccy3); Yi Hsuan Liao (yhliao4)

Question1
  Storm ID      Name  Distance
  AL021988     BERYL      9.28      5.50
  AL031988     CHRIS     38.27     18.03
  AL041988     DEBBY      8.98      6.36
  AL051988   ERNESTO     49.16     33.93
  AL061988   UNNAMED     15.65     11.43
  AL071988  FLORENCE     13.21      8.88
  AL081988   GILBERT     40.85     16.05
  AL091988    HELENE     55.32     14.23
  AL101988     ISAAC     17.76     14.46
  AL111988      JOAN     17.63      9.07
  AL121988     KEITH     56.35     19.34
  AL131988   UNNAMED     13.56      8.00
  AL141988   UNNAMED     30.21     16.36
  AL151988   UNNAMED     29.13     15.17
  AL161988   UNNAMED     34.28     16.51
  AL171988   UNNAMED      8.85      8.85
  AL181988   UNNAMED     35.76     17.27
  AL191988   UNNAMED     13.62      6.53
  AL011989   UNNAMED      5.07      3.62
  AL021989   ALLISON      7.78      4.19
  AL031989     BARRY     26.61     13.73
  AL041989   CHANTAL     12.68     10.29
  AL051989      DEAN     40.17     17.06
  AL061989   UNNAMED     30.81     11.92
  AL071989      ERIN     27.20     14.90
  AL081989     FELIX     22.01      8.98
  AL091989   UNNAMED     11.76     10.34
  AL101989 GABRIELLE     19.86     12.00
  AL111989      HUGO     55.93     16.93
  AL121989      IRIS     19.68     13.54
  AL131989   UNNAMED     20.61     10.96
  AL141989     JERRY     18.91      9.01
  AL151989     KAREN     11.78      4.97
  AL011990   UNNAMED     12.83      9.19
  AL021990    ARTHUR     20.18     16.39
  AL031990    BERTHA     24.01      9.30
  AL041990     CESAR     18.85     10.11
  AL061990   EDOUARD     15.76      6.21
  AL051990     DIANA     20.11     13.06
  AL071990      FRAN     30.06     24.31
  AL081990    GUSTAV     28.48     11.89
  AL091990  HORTENSE     18.93     12.17
  AL101990   ISIDORE     22.30     11.02
  AL111990   UNNAMED      8.91      3.06
  AL121990 JOSEPHINE     30.62      7.55
  AL131990     KLAUS     14.91      6.86
  AL141990      LILI     38.31     13.91
  AL151990     MARCO     15.98      8.65
  AL161990      NANA     12.66      6.32
  AL011991       ANA     28.71     14.64
  AL021991   UNNAMED      5.61      3.35
  AL031991       BOB     28.54     13.03
  AL041991   UNNAMED     12.61     10.76
  AL051991   UNNAMED     29.61     18.10
  AL061991 CLAUDETTE     25.17     10.74
  AL071991     DANNY     23.56     18.10
  AL081991     ERIKA     31.59     21.88
  AL091991    FABIAN     43.82     18.18
  AL101991   UNNAMED     14.72     13.28
  AL111991     GRACE     38.72      9.84
  AL121991   UNNAMED     27.22     16.86
  AL011992   UNNAMED      9.61      5.44
  AL021992   UNNAMED     15.77     12.11
  AL031992   UNNAMED     16.81      8.17
  AL041992    ANDREW     24.35     14.55
  AL051992    BONNIE     26.18      7.02
  AL061992   CHARLEY     50.01      9.61
  AL071992  DANIELLE     15.17      6.53
  AL081992   UNNAMED     15.03     10.81
  AL091992      EARL     15.95      9.18
  AL101992   FRANCES     30.32     17.50
  AL011993   UNNAMED     22.47     18.74
  AL021993    ARLENE     26.57      7.21
  AL031993      BRET     20.66     16.48
  AL041993     CINDY     14.16     12.58
  AL051993     EMILY     19.56      9.31
  AL061993    DENNIS     12.08      8.42
  AL071993     FLOYD     43.08     26.87
  AL081993      GERT     21.56      9.74
  AL091993    HARVEY     47.64     21.11
  AL101993   UNNAMED     30.95     25.01
  AL011994   ALBERTO     12.00      5.89
  AL021994   UNNAMED      9.77      8.87
  AL031994     BERYL     21.85     10.95
  AL041994     CHRIS     35.70     16.60
  AL051994   UNNAMED     11.01      7.88
  AL061994     DEBBY     18.75     16.55
  AL071994   ERNESTO      8.86      5.23
  AL081994   UNNAMED      8.70      5.49
  AL091994   UNNAMED      9.01      5.23
  AL101994   UNNAMED     11.00      6.71
  AL111994  FLORENCE     44.89     12.65
  AL121994    GORDON     32.64      9.67
  AL011995   ALLISON     40.07     18.83
  AL021995     BARRY     39.78     10.35
  AL031995   CHANTAL     67.85     16.24
  AL041995      DEAN     13.08      6.60
  AL051995      ERIN     22.71     11.29
  AL061995   UNNAMED      8.62      5.67
  AL071995     FELIX     41.93     15.47
  AL081995 GABRIELLE      8.79      4.27
  AL091995  HUMBERTO     18.90     10.21
  AL101995      IRIS     50.26     12.38
  AL111995     JERRY     12.79      6.18
  AL121995     KAREN     25.94     11.83
  AL131995      LUIS     57.68     13.95
  AL141995   UNNAMED     18.39     12.82
  AL151995   MARILYN     17.68      8.74
  AL161995      NOEL     22.36      8.82
  AL171995      OPAL     35.63      9.54
  AL181995     PABLO     27.12     17.54
  AL191995   ROXANNE     16.95      5.37
  AL201995 SEBASTIEN     17.69      9.64
  AL211995     TANYA     32.23     16.42
  AL011996    ARTHUR     46.15     19.97
  AL021996    BERTHA     37.95     18.90
  AL031996     CESAR     20.62     15.65
  AL041996     DOLLY     16.50     11.37
  AL051996   EDOUARD     24.03     12.52
  AL061996      FRAN     23.96     11.43
  AL071996    GUSTAV     13.21     10.06
  AL081996  HORTENSE     37.88     12.86
  AL091996   ISIDORE     38.16     15.61
  AL101996 JOSEPHINE     41.67     18.74
  AL111996      KYLE      7.00      4.87
  AL121996      LILI     34.10     14.79
  AL131996     MARCO     14.78      5.73
  AL011997   UNNAMED     25.96     19.66
  AL021997       ANA     25.15     10.85
  AL031997      BILL     30.36     24.04
  AL041997 CLAUDETTE     21.44     10.61
  AL051997     DANNY     59.52      9.52
  AL061997   UNNAMED     14.01     12.62
  AL071997     ERIKA     20.78     11.64
  AL081997    FABIAN     23.35     10.21
  AL091997     GRACE     29.28     18.74
  AL011998      ALEX     20.93     14.06
  AL021998    BONNIE     36.09     14.28
  AL031998   CHARLEY     13.62      8.33
  AL041998  DANIELLE     35.24     16.34
  AL051998      EARL     47.29     19.48
  AL061998   FRANCES     13.35      6.85
  AL071998   GEORGES     22.84     11.67
  AL081998   HERMINE     13.43      6.92
  AL091998      IVAN     30.42     14.67
  AL101998    JEANNE     19.40     12.62
  AL111998      KARL     41.46     20.62
  AL121998      LISA     68.92     22.47
  AL131998     MITCH     45.21     14.34
  AL141998    NICOLE     40.16     13.87
  AL011999    ARLENE     11.56      5.03
  AL021999   UNNAMED     12.84     11.24
  AL031999      BRET      9.02      5.57
  AL041999     CINDY     28.81     11.38
  AL051999    DENNIS     25.73      6.88
  AL061999     EMILY     13.95      8.11
  AL071999   UNNAMED      8.33      5.97
  AL081999     FLOYD     31.27     14.60
  AL091999      GERT     27.08     13.07
  AL101999    HARVEY     27.88      9.24
  AL111999   UNNAMED     13.01      4.87
  AL121999   UNNAMED      7.61      4.21
  AL131999     IRENE     77.29     17.46
  AL141999      JOSE     37.59     13.55
  AL151999   KATRINA     18.72      9.10
  AL161999     LENNY     15.78      8.02
  AL012000   UNNAMED      3.88      3.15
  AL022000   UNNAMED     24.66     16.61
  AL032000   ALBERTO     38.91     14.16
  AL042000   UNNAMED      8.03      6.20
  AL052000     BERYL     11.30      8.00
  AL062000     CHRIS     14.24     11.47
  AL072000     DEBBY     22.40     17.14
  AL082000   ERNESTO     17.54     14.87
  AL092000   UNNAMED      9.97      8.58
  AL102000  FLORENCE     33.29     10.40
  AL112000    GORDON     23.00     12.71
  AL122000    HELENE     54.83     18.25
  AL132000     ISAAC     41.34     17.50
  AL142000     JOYCE     16.87     13.06
  AL152000     KEITH     13.15      6.35
  AL162000    LESLIE     42.97     23.88
  AL172000   MICHAEL     47.93     14.04
  AL182000    NADINE     25.47     14.17
  AL192000   UNNAMED     42.53     16.12
  AL012001   ALLISON     27.56      7.65
  AL022001   UNNAMED     17.44     16.64
  AL032001     BARRY     13.05      6.83
  AL042001   CHANTAL     33.45     17.58
  AL052001      DEAN     33.17     16.39
  AL062001      ERIN     32.63     13.11
  AL072001     FELIX     20.32     10.61
  AL082001 GABRIELLE     33.19     13.84
  AL092001   UNNAMED     16.68     16.52
  AL102001  HUMBERTO     28.27     12.19
  AL112001      IRIS     21.70     16.72
  AL122001     JERRY     20.04     17.50
  AL132001     KAREN     42.71     12.88
  AL142001   LORENZO     28.91     12.64
  AL152001  MICHELLE     31.58      8.59
  AL162001      NOEL     20.32     10.33
  AL172001      OLGA     18.64      8.29
  AL012002    ARTHUR     34.98     20.05
  AL022002    BERTHA     10.70      5.74
  AL032002 CRISTOBAL     20.47      5.69
  AL042002     DOLLY     20.77     12.07
  AL052002   EDOUARD     11.64      5.16
  AL062002       FAY     15.95      4.76
  AL072002   UNNAMED     10.09      8.76
  AL082002    GUSTAV     49.38     17.03
  AL092002     HANNA     14.03      7.63
  AL102002   ISIDORE     50.06     11.17
  AL112002 JOSEPHINE     32.74     15.16
  AL122002      KYLE     21.04      6.93
  AL132002      LILI     26.87     11.69
  AL142002   UNNAMED     13.19      7.34
  AL012003       ANA     30.97     13.20
  AL022003   UNNAMED     16.82     16.81
  AL032003      BILL     21.58     12.12
  AL042003 CLAUDETTE     27.49     13.62
  AL052003     DANNY     19.29      9.75
  AL062003   UNNAMED     22.46     19.53
  AL072003   UNNAMED      9.96      7.55
  AL082003     ERIKA     23.41     17.26
  AL092003   UNNAMED     11.93     10.39
  AL102003    FABIAN     43.03     15.82
  AL112003     GRACE     26.41     11.13
  AL122003     HENRI     20.30      6.79
  AL132003    ISABEL     41.02     11.46
  AL142003   UNNAMED     12.91      7.55
  AL152003      JUAN     39.17     11.28
  AL162003      KATE     49.58     16.25
  AL172003     LARRY      9.55      4.07
  AL182003     MINDY     13.09      8.85
  AL192003  NICHOLAS     20.12      8.93
  AL202003    ODETTE     32.79     15.74
  AL212003     PETER     21.91     12.42
  AL012004      ALEX     47.09     17.18
  AL022004    BONNIE     31.79     14.21
  AL032004   CHARLEY     29.92     19.92
  AL042004  DANIELLE     16.37      9.49
  AL052004      EARL     24.71     21.54
  AL062004   FRANCES     28.73     11.44
  AL072004    GASTON     43.17     17.29
  AL082004   HERMINE     22.99     11.43
  AL092004      IVAN     23.06     12.95
  AL102004   UNNAMED     17.10      9.27
  AL112004    JEANNE     28.30      8.41
  AL122004      KARL     50.72     18.06
  AL132004      LISA     25.97     10.20
  AL142004   MATTHEW     17.68     10.72
  AL152004    NICOLE     27.04     15.32
  AL162004      OTTO     12.35      6.37
  AL012005    ARLENE     27.45     14.75
  AL022005      BRET      9.58      7.54
  AL032005     CINDY     22.38     14.43
  AL042005    DENNIS     21.13     10.12
  AL052005     EMILY     18.79     14.04
  AL062005  FRANKLIN     24.09     10.28
  AL072005      GERT     15.05     10.99
  AL082005    HARVEY     19.16      9.27
  AL092005     IRENE     39.31     11.44
  AL102005       TEN     12.12      8.71
  AL112005      JOSE     11.32      7.67
  AL122005   KATRINA     23.90     10.16
  AL132005       LEE     21.65     12.06
  AL142005     MARIA     45.56     13.59
  AL152005      NATE     29.73     14.45
  AL162005   OPHELIA     29.19     11.63
  AL172005  PHILIPPE     25.21      8.79
  AL182005      RITA     29.95     10.83
  AL192005  NINETEEN     13.15      7.04
  AL202005      STAN     12.80      8.18
  AL212005   UNNAMED     26.08     21.08
  AL222005     TAMMY     16.17     12.37
  AL232005 WENTY-TWO     18.74      9.93
  AL242005     VINCE     21.68     10.07
  AL252005     WILMA     50.53     11.42
  AL262005     ALPHA     31.39     16.81
  AL272005      BETA      7.82      4.23
  AL282005     GAMMA     22.31      8.72
  AL292005     DELTA     53.81     14.28
  AL302005   EPSILON     11.85      8.57
  AL312005      ZETA     20.19      6.33
  AL012006   ALBERTO     43.28     20.72
  AL022006   UNNAMED     24.63     17.40
  AL032006     BERYL     34.05     13.68
  AL042006     CHRIS     14.95     10.70
  AL052006     DEBBY     17.56     13.92
  AL062006   ERNESTO     18.24     10.93
  AL072006  FLORENCE     27.70     14.77
  AL082006    GORDON     48.01     15.63
  AL092006    HELENE     33.10     14.48
  AL102006     ISAAC     35.00     12.92
  AL012007    ANDREA     21.72      7.63
  AL022007     BARRY     33.85     15.55
  AL032007   CHANTAL     57.31     21.98
  AL042007      DEAN     21.63     17.57
  AL052007      ERIN     13.49     10.33
  AL062007     FELIX     19.98     14.86
  AL072007 GABRIELLE     16.55     11.16
  AL082007    INGRID     10.76      7.65
  AL092007  HUMBERTO     11.11      8.05
  AL102007       TEN      9.14      8.80
  AL112007     JERRY     19.32      8.37
  AL122007     KAREN     16.16     11.13
  AL132007   LORENZO      8.45      5.05
  AL142007   MELISSA     14.68      9.73
  AL152007   FIFTEEN     30.76     12.94
  AL162007      NOEL     41.23     13.41
  AL172007      OLGA     22.24     13.62
  AL012008    ARTHUR      6.05      4.73
  AL022008    BERTHA     40.54     12.44
  AL032008 CRISTOBAL     30.43     12.79
  AL042008     DOLLY     25.46     10.51
  AL052008   EDOUARD     13.73      8.68
  AL062008       FAY     22.94      7.69
  AL072008    GUSTAV     26.28     10.39
  AL082008     HANNA     36.05     13.04
  AL092008       IKE     52.10     14.84
  AL102008 JOSEPHINE     21.57      9.97
  AL112008      KYLE     24.78     13.72
  AL122008     LAURA     31.23     13.05
  AL132008     MARCO      9.95      7.43
  AL142008      NANA     17.15     10.17
  AL152008      OMAR     30.61     11.68
  AL162008   SIXTEEN     16.64      5.08
  AL172008    PALOMA     21.11      7.30
  AL012009       ONE     18.66     13.20
  AL022009       ANA     21.36     12.00
  AL032009      BILL     46.28     21.02
  AL042009 CLAUDETTE     15.84     12.05
  AL052009     DANNY     12.22      9.00
  AL062009     ERIKA     34.62      8.96
  AL072009      FRED     19.17     10.65
  AL082009     EIGHT     12.20     11.81
  AL092009     GRACE     26.87     13.48
  AL102009     HENRI     16.16     10.30
  AL112009       IDA     20.28      8.57
  AL012010      ALEX     14.13      7.76
  AL022010       TWO     20.12     11.56
  AL032010    BONNIE     23.41     12.83
  AL042010     COLIN     29.81     14.97
  AL052010      FIVE     15.34      6.67
  AL062010  DANIELLE     42.83     16.65
  AL072010      EARL     36.63     17.27
  AL082010     FIONA     24.44     16.69
  AL092010    GASTON     18.46     12.14
  AL102010   HERMINE     17.52     10.61
  AL112010      IGOR     40.84     13.38
  AL122010     JULIA     23.14     11.54
  AL132010      KARL     15.20     10.43
  AL142010      LISA     10.35      5.48
  AL152010   MATTHEW     19.61     14.22
  AL162010    NICOLE     23.14     10.00
  AL172010      OTTO     41.65     12.86
  AL182010     PAULA     13.89      8.28
  AL192010   RICHARD     11.48      6.42
  AL202010     SHARY     37.79     23.50
  AL212010     TOMAS     30.23     12.25
  AL012011    ARLENE      8.39      5.66
  AL022011      BRET     24.73      9.25
  AL032011     CINDY     32.42     24.56
  AL042011       DON     13.89     10.78
  AL052011     EMILY     17.08     11.87
  AL062011  FRANKLIN     25.33     18.01
  AL072011      GERT     32.25     15.62
  AL082011    HARVEY     14.38     10.82
  AL092011     IRENE     32.14     14.33
  AL102011       TEN     11.47      7.84
  AL112011      JOSE     23.40     12.90
  AL122011     KATIA     52.93     17.85
  AL202011   UNNAMED     13.13      6.02
  AL132011       LEE     18.83      6.50
  AL142011     MARIA     48.82     15.73
  AL152011      NATE      9.87      3.68
  AL162011   OPHELIA     37.95     12.95
  AL172011  PHILIPPE     36.57     10.82
  AL182011      RINA     10.67      5.07
  AL192011      SEAN     31.76      9.49
  AL012012   ALBERTO     19.00      9.08
  AL022012     BERYL     34.08     12.49
  AL032012     CHRIS     21.60     15.49
  AL042012     DEBBY     10.52      5.42
  AL052012   ERNESTO     22.26     14.28
  AL062012  FLORENCE     21.41     14.81
  AL072012    HELENE     24.39     15.52
  AL082012    GORDON     20.96     15.92
  AL092012     ISAAC     19.39     12.45
  AL102012     JOYCE     16.25     13.62
  AL112012      KIRK     43.24     17.32
  AL122012    LESLIE     44.00     12.28
  AL132012   MICHAEL     30.45      7.92
  AL142012    NADINE     20.79      9.08
  AL152012     OSCAR     16.77     11.76
  AL162012     PATTY      2.07      1.48
  AL172012    RAFAEL     39.16     16.73
  AL182012     SANDY     22.39      9.94
  AL192012      TONY     21.90     13.95
  AL012013    ANDREA     34.76     21.04
  AL022013     BARRY     11.39      8.79
  AL032013   CHANTAL     27.64     25.11
  AL042013    DORIAN     21.24     13.45
  AL052013      ERIN     14.81     10.83
  AL062013   FERNAND     16.62      8.45
  AL072013 GABRIELLE     19.38      7.48
  AL082013     EIGHT      6.85      5.91
  AL092013  HUMBERTO     13.91      8.73
  AL102013    INGRID      9.07      5.66
  AL112013     JERRY     14.89      8.75
  AL122013     KAREN     15.08      6.75
  AL132013   LORENZO      9.73      6.28
